Ship type,Ship duration type,Ship level,Target artifact,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CLARITY_STONE,CLARITY_STONE,CLARITY_STONE,CLARITY_STONE_FRAGMENT,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_STONE,DILITHIUM_STONE,DILITHIUM_STONE,DILITHIUM_STONE_FRAGMENT,GOLD_METEORITE,GOLD_METEORITE,GOLD_METEORITE,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,LIFE_STONE,LIFE_STONE,LIFE_STONE,LIFE_STONE_FRAGMENT,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LUNAR_STONE,LUNAR_STONE,LUNAR_STONE,LUNAR_STONE_FRAGMENT,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PROPHECY_STONE,PROPHECY_STONE,PROPHECY_STONE,PROPHECY_STONE_FRAGMENT,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_STONE,QUANTUM_STONE,QUANTUM_STONE,QUANTUM_STONE_FRAGMENT,SHELL_STONE,SHELL_STONE,SHELL_STONE,SHELL_STONE_FRAGMENT,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SOLAR_TITANIUM,SOLAR_TITANIUM,SOLAR_TITANIUM,SOUL_STONE,SOUL_STONE,SOUL_STONE,SOUL_STONE_FRAGMENT,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_STONE,TACHYON_STONE,TACHYON_STONE,TACHYON_STONE_FRAGMENT,TAU_CETI_GEODE,TAU_CETI_GEODE,TAU_CETI_GEODE,TERRA_STONE,TERRA_STONE,TERRA_STONE,TERRA_STONE_FRAGMENT,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST
,,,,0,1,2,2,2,3,3,3,3,0,1,2,2,3,3,3,0,1,2,2,3,3,3,0,1,2,3,3,3,0,1,2,0,0,1,1,2,2,2,3,3,3,3,0,1,2,3,3,3,0,1,2,0,0,1,2,0,1,2,2,3,3,3,3,0,1,2,0,0,1,1,2,2,3,3,3,0,1,2,0,0,1,1,2,2,3,3,3,3,0,1,1,2,2,3,3,3,3,0,1,1,2,2,3,3,3,3,0,1,1,2,2,3,3,3,0,1,2,2,3,3,3,0,1,2,0,0,1,1,2,2,3,3,3,3,0,1,1,2,2,2,3,3,3,3,0,1,2,0,0,1,2,0,0,1,2,2,3,3,3,3,0,1,2,0,1,2,0,0,1,2,2,3,3,3,3,0,1,2,0,0,1,2,0,1,2,0,0,1,1,2,2,2,3,3,3,0,1,2,2,3,3,3,0,1,1,2,2,2,3,3,3,0,1,1,2,2,3,3,3
,,,,COMMON,COMMON,COMMON,EPIC,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,COMMON,RARE,COMMON,LEGENDARY,RARE,COMMON,COMMON,COMMON,EPIC,COMMON,EPIC,LEGENDARY,COMMON,COMMON,COMMON,COMMON,EPIC,LEGENDARY,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,RARE,COMMON,EPIC,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,COMMON,COMMON,EPIC,LEGENDARY,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,RARE,COMMON,RARE,COMMON,EPIC,LEGENDARY,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,RARE,COMMON,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,RARE,COMMON,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,RARE,COMMON,EPIC,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,EPIC,COMMON,RARE,COMMON,EPIC,LEGENDARY,COMMON,COMMON,COMMON,RARE,COMMON,LEGENDARY,RARE,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,EPIC,COMMON,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,RARE,COMMON,EPIC,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,RARE,COMMON,EPIC,LEGENDARY,RARE,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,COMMON,EPIC,COMMON,EPIC,RARE,COMMON,EPIC,LEGENDARY,COMMON,COMMON,COMMON,RARE,COMMON,EPIC,LEGENDARY,COMMON,COMMON,RARE,COMMON,LEGENDARY,RARE,COMMON,LEGENDARY,RARE,COMMON,COMMON,RARE,COMMON,EPIC,COMMON,LEGENDARY,RARE
Ship type,Ship duration type,Ship level,Target artifact,AURELIAN_BROOCH | 0 | COMMON,AURELIAN_BROOCH | 1 | COMMON,AURELIAN_BROOCH | 2 | COMMON,AURELIAN_BROOCH | 2 | EPIC,AURELIAN_BROOCH | 2 | RARE,AURELIAN_BROOCH | 3 | COMMON,AURELIAN_BROOCH | 3 | EPIC,AURELIAN_BROOCH | 3 | LEGENDARY,AURELIAN_BROOCH | 3 | RARE,BEAK_OF_MIDAS | 0 | COMMON,BEAK_OF_MIDAS | 1 | COMMON,BEAK_OF_MIDAS | 2 | COMMON,BEAK_OF_MIDAS | 2 | RARE,BEAK_OF_MIDAS | 3 | COMMON,BEAK_OF_MIDAS | 3 | LEGENDARY,BEAK_OF_MIDAS | 3 | RARE,BOOK_OF_BASAN | 0 | COMMON,BOOK_OF_BASAN | 1 | COMMON,BOOK_OF_BASAN | 2 | COMMON,BOOK_OF_BASAN | 2 | EPIC,BOOK_OF_BASAN | 3 | COMMON,BOOK_OF_BASAN | 3 | EPIC,BOOK_OF_BASAN | 3 | LEGENDARY,CARVED_RAINSTICK | 0 | COMMON,CARVED_RAINSTICK | 1 | COMMON,CARVED_RAINSTICK | 2 | COMMON,CARVED_RAINSTICK | 3 | COMMON,CARVED_RAINSTICK | 3 | EPIC,CARVED_RAINSTICK | 3 | LEGENDARY,CLARITY_STONE | 0 | COMMON,CLARITY_STONE | 1 | COMMON,CLARITY_STONE | 2 | COMMON,CLARITY_STONE_FRAGMENT | 0 | COMMON,DEMETERS_NECKLACE | 0 | COMMON,DEMETERS_NECKLACE | 1 | COMMON,DEMETERS_NECKLACE | 1 | RARE,DEMETERS_NECKLACE | 2 | COMMON,DEMETERS_NECKLACE | 2 | EPIC,DEMETERS_NECKLACE | 2 | RARE,DEMETERS_NECKLACE | 3 | COMMON,DEMETERS_NECKLACE | 3 | EPIC,DEMETERS_NECKLACE | 3 | LEGENDARY,DEMETERS_NECKLACE | 3 | RARE,DILITHIUM_MONOCLE | 0 | COMMON,DILITHIUM_MONOCLE | 1 | COMMON,DILITHIUM_MONOCLE | 2 | COMMON,DILITHIUM_MONOCLE | 3 | COMMON,DILITHIUM_MONOCLE | 3 | EPIC,DILITHIUM_MONOCLE | 3 | LEGENDARY,DILITHIUM_STONE | 0 | COMMON,DILITHIUM_STONE | 1 | COMMON,DILITHIUM_STONE | 2 | COMMON,DILITHIUM_STONE_FRAGMENT | 0 | COMMON,GOLD_METEORITE | 0 | COMMON,GOLD_METEORITE | 1 | COMMON,GOLD_METEORITE | 2 | COMMON,INTERSTELLAR_COMPASS | 0 | COMMON,INTERSTELLAR_COMPASS | 1 | COMMON,INTERSTELLAR_COMPASS | 2 | COMMON,INTERSTELLAR_COMPASS | 2 | RARE,INTERSTELLAR_COMPASS | 3 | COMMON,INTERSTELLAR_COMPASS | 3 | EPIC,INTERSTELLAR_COMPASS | 3 | LEGENDARY,INTERSTELLAR_COMPASS | 3 | RARE,LIFE_STONE | 0 | COMMON,LIFE_STONE | 1 | COMMON,LIFE_STONE | 2 | COMMON,LIFE_STONE_FRAGMENT | 0 | COMMON,LIGHT_OF_EGGENDIL | 0 | COMMON,LIGHT_OF_EGGENDIL | 1 | COMMON,LIGHT_OF_EGGENDIL | 1 | RARE,LIGHT_OF_EGGENDIL | 2 | COMMON,LIGHT_OF_EGGENDIL | 2 | RARE,LIGHT_OF_EGGENDIL | 3 | COMMON,LIGHT_OF_EGGENDIL | 3 | EPIC,LIGHT_OF_EGGENDIL | 3 | LEGENDARY,LUNAR_STONE | 0 | COMMON,LUNAR_STONE | 1 | COMMON,LUNAR_STONE | 2 | COMMON,LUNAR_STONE_FRAGMENT | 0 | COMMON,LUNAR_TOTEM | 0 | COMMON,LUNAR_TOTEM | 1 | COMMON,LUNAR_TOTEM | 1 | RARE,LUNAR_TOTEM | 2 | COMMON,LUNAR_TOTEM | 2 | RARE,LUNAR_TOTEM | 3 | COMMON,LUNAR_TOTEM | 3 | EPIC,LUNAR_TOTEM | 3 | LEGENDARY,LUNAR_TOTEM | 3 | RARE,MERCURYS_LENS | 0 | COMMON,MERCURYS_LENS | 1 | COMMON,MERCURYS_LENS | 1 | RARE,MERCURYS_LENS | 2 | COMMON,MERCURYS_LENS | 2 | RARE,MERCURYS_LENS | 3 | COMMON,MERCURYS_LENS | 3 | EPIC,MERCURYS_LENS | 3 | LEGENDARY,MERCURYS_LENS | 3 | RARE,NEODYMIUM_MEDALLION | 0 | COMMON,NEODYMIUM_MEDALLION | 1 | COMMON,NEODYMIUM_MEDALLION | 1 | RARE,NEODYMIUM_MEDALLION | 2 | COMMON,NEODYMIUM_MEDALLION | 2 | EPIC,NEODYMIUM_MEDALLION | 3 | COMMON,NEODYMIUM_MEDALLION | 3 | EPIC,NEODYMIUM_MEDALLION | 3 | LEGENDARY,NEODYMIUM_MEDALLION | 3 | RARE,ORNATE_GUSSET | 0 | COMMON,ORNATE_GUSSET | 1 | COMMON,ORNATE_GUSSET | 1 | EPIC,ORNATE_GUSSET | 2 | COMMON,ORNATE_GUSSET | 2 | RARE,ORNATE_GUSSET | 3 | COMMON,ORNATE_GUSSET | 3 | EPIC,ORNATE_GUSSET | 3 | LEGENDARY,PHOENIX_FEATHER | 0 | COMMON,PHOENIX_FEATHER | 1 | COMMON,PHOENIX_FEATHER | 2 | COMMON,PHOENIX_FEATHER | 2 | RARE,PHOENIX_FEATHER | 3 | COMMON,PHOENIX_FEATHER | 3 | LEGENDARY,PHOENIX_FEATHER | 3 | RARE,PROPHECY_STONE | 0 | COMMON,PROPHECY_STONE | 1 | COMMON,PROPHECY_STONE | 2 | COMMON,PROPHECY_STONE_FRAGMENT | 0 | COMMON,PUZZLE_CUBE | 0 | COMMON,PUZZLE_CUBE | 1 | COMMON,PUZZLE_CUBE | 1 | EPIC,PUZZLE_CUBE | 2 | COMMON,PUZZLE_CUBE | 2 | RARE,PUZZLE_CUBE | 3 | COMMON,PUZZLE_CUBE | 3 | EPIC,PUZZLE_CUBE | 3 | LEGENDARY,PUZZLE_CUBE | 3 | RARE,QUANTUM_METRONOME | 0 | COMMON,QUANTUM_METRONOME | 1 | COMMON,QUANTUM_METRONOME | 1 | RARE,QUANTUM_METRONOME | 2 | COMMON,QUANTUM_METRONOME | 2 | EPIC,QUANTUM_METRONOME | 2 | RARE,QUANTUM_METRONOME | 3 | COMMON,QUANTUM_METRONOME | 3 | EPIC,QUANTUM_METRONOME | 3 | LEGENDARY,QUANTUM_METRONOME | 3 | RARE,QUANTUM_STONE | 0 | COMMON,QUANTUM_STONE | 1 | COMMON,QUANTUM_STONE | 2 | COMMON,QUANTUM_STONE_FRAGMENT | 0 | COMMON,SHELL_STONE | 0 | COMMON,SHELL_STONE | 1 | COMMON,SHELL_STONE | 2 | COMMON,SHELL_STONE_FRAGMENT | 0 | COMMON,SHIP_IN_A_BOTTLE | 0 | COMMON,SHIP_IN_A_BOTTLE | 1 | COMMON,SHIP_IN_A_BOTTLE | 2 | COMMON,SHIP_IN_A_BOTTLE | 2 | RARE,SHIP_IN_A_BOTTLE | 3 | COMMON,SHIP_IN_A_BOTTLE | 3 | EPIC,SHIP_IN_A_BOTTLE | 3 | LEGENDARY,SHIP_IN_A_BOTTLE | 3 | RARE,SOLAR_TITANIUM | 0 | COMMON,SOLAR_TITANIUM | 1 | COMMON,SOLAR_TITANIUM | 2 | COMMON,SOUL_STONE | 0 | COMMON,SOUL_STONE | 1 | COMMON,SOUL_STONE | 2 | COMMON,SOUL_STONE_FRAGMENT | 0 | COMMON,TACHYON_DEFLECTOR | 0 | COMMON,TACHYON_DEFLECTOR | 1 | COMMON,TACHYON_DEFLECTOR | 2 | COMMON,TACHYON_DEFLECTOR | 2 | RARE,TACHYON_DEFLECTOR | 3 | COMMON,TACHYON_DEFLECTOR | 3 | EPIC,TACHYON_DEFLECTOR | 3 | LEGENDARY,TACHYON_DEFLECTOR | 3 | RARE,TACHYON_STONE | 0 | COMMON,TACHYON_STONE | 1 | COMMON,TACHYON_STONE | 2 | COMMON,TACHYON_STONE_FRAGMENT | 0 | COMMON,TAU_CETI_GEODE | 0 | COMMON,TAU_CETI_GEODE | 1 | COMMON,TAU_CETI_GEODE | 2 | COMMON,TERRA_STONE | 0 | COMMON,TERRA_STONE | 1 | COMMON,TERRA_STONE | 2 | COMMON,TERRA_STONE_FRAGMENT | 0 | COMMON,THE_CHALICE | 0 | COMMON,THE_CHALICE | 1 | COMMON,THE_CHALICE | 1 | EPIC,THE_CHALICE | 2 | COMMON,THE_CHALICE | 2 | EPIC,THE_CHALICE | 2 | RARE,THE_CHALICE | 3 | COMMON,THE_CHALICE | 3 | EPIC,THE_CHALICE | 3 | LEGENDARY,TITANIUM_ACTUATOR | 0 | COMMON,TITANIUM_ACTUATOR | 1 | COMMON,TITANIUM_ACTUATOR | 2 | COMMON,TITANIUM_ACTUATOR | 2 | RARE,TITANIUM_ACTUATOR | 3 | COMMON,TITANIUM_ACTUATOR | 3 | EPIC,TITANIUM_ACTUATOR | 3 | LEGENDARY,TUNGSTEN_ANKH | 0 | COMMON,TUNGSTEN_ANKH | 1 | COMMON,TUNGSTEN_ANKH | 1 | RARE,TUNGSTEN_ANKH | 2 | COMMON,TUNGSTEN_ANKH | 2 | LEGENDARY,TUNGSTEN_ANKH | 2 | RARE,TUNGSTEN_ANKH | 3 | COMMON,TUNGSTEN_ANKH | 3 | LEGENDARY,TUNGSTEN_ANKH | 3 | RARE,VIAL_MARTIAN_DUST | 0 | COMMON,VIAL_MARTIAN_DUST | 1 | COMMON,VIAL_MARTIAN_DUST | 1 | RARE,VIAL_MARTIAN_DUST | 2 | COMMON,VIAL_MARTIAN_DUST | 2 | EPIC,VIAL_MARTIAN_DUST | 3 | COMMON,VIAL_MARTIAN_DUST | 3 | LEGENDARY,VIAL_MARTIAN_DUST | 3 | RARE
ATREGGIES,SHORT,8,UNKNOWN,0,1.207843114,3.710211679,0.04437928072,0.4162828437,0.585235544,0.002076223659,0.0007785838723,0.0158312054,1.652674033,2.715700547,2.824961817,0.2792520822,0.1079636303,0,0.002335751617,2.37727609,0.1603882777,0,0,0,0,0,2.854028948,3.463400592,1.410274921,0,0,0,0.207362838,0,0,1.9986248,0,0.5909451591,0.02128129251,3.019607785,0.04230305706,0.1759599551,1.298418371,0.009602534425,0.002076223659,0.03140288285,5.206390354,2.699090757,0.1577929981,0,0,0,0.4614407083,0.03970777749,0,0.8281537121,0,14.06044615,0.001816695702,3.043484357,3.343758203,1.502926401,0.1777766508,0,0,0,0,0.4040850297,0.08772044961,0,0.9659630575,2.068178293,0.3532175501,0.02725043553,0,0,0,0,0,0.1136732454,0.4476857266,0,0,0,0.7489976851,0.02854807532,3.636246211,0.2107367014,0.05683662268,0.0005190559149,0,0.002595279574,1.260527289,2.937077894,0.3394625683,2.08245233,0.2423991122,0,0,0,0,0,2.253481254,0.2141105649,3.59705749,0.02906713123,0.5719996182,0.00103811183,0.0002595279574,0.0140145097,0,2.535847672,0.02699090757,2.258412286,0.249925423,0,0,0,4.377717586,3.659863256,0.8603351789,0.08875856144,0,0,0,0.1064064625,0,0,2.101657399,0,0,0,3.697235281,0.4373046083,0.05787473451,0.0007785838723,0.0005190559149,0.0007785838723,4.968143689,3.694380474,0.2878165048,0.359446221,0.007526310765,0.03866966566,0,0,0,0,0.3275242823,0.4095351168,0,0.6573843162,0,0.4554715653,0,0,6.788472782,1.615821063,0.0007785838723,0.0002595279574,0,0,0,0,2.185225402,7.863437582,0,0.292488008,0.06955349259,0,0.7279759206,2.5361072,0.5177582751,0,0,0,0,0,0,0.07266782808,0.4531358137,0,0,0,5.132943942,0,0.2953428156,0.3327148414,0,0.8813569434,3.397480491,3.238649381,0.048791256,2.098543064,0.02828854736,0.2309798821,0,0,0,5.336154333,2.501589982,0.09420864855,0.01090017421,0,0,0,0,2.226230819,0.1025135432,2.672878434,0.003633391404,0.3033881822,0.004152447319,0,0,0,2.043004081,0.2291631864,2.518459299,0.03218146672,0,0,0
ATREGGIES,SHORT,8,GOLD_METEORITE,0,1.068565034,3.162500621,0.03389105519,0.3568528752,0.3342588384,0.0006645304939,0,0.009967957409,1.445353824,2.44813034,2.244119478,0.2531861182,0.04252995161,0.0006645304939,0,1.78891609,0.07575647631,0,0,0,0,0,2.523886816,3.092724919,1.021383369,0,0,0,0.1515129526,0,0,1.776954541,0,0.5429214135,0.01661326235,2.733213922,0.03654917717,0.1395514037,0.9276845695,0.006645304939,0.0006645304939,0.02591668926,4.647061744,2.07134155,0.07309835433,0,0,0,0.3967247049,0.02525215877,0,0.761551946,8.581082268,30.01684241,0,2.714607068,3.038233418,1.125050126,0.1196154889,0,0,0,0,0.3920729914,0.05714962248,0,0.8645541726,1.620789875,0.1927138432,0.008638896421,0,0,0,0,0,0.08439537273,0.3615045887,0,0,0,0.657885189,0.01461967087,3.18908184,0.1854040078,0.01395514037,0,0,0,1.1702382,2.630211695,0.324290881,1.580253515,0.1794232334,0,0,0,0,0,2.056721879,0.1920493127,3.125286913,0.02325856729,0.3508721008,0.001329060988,0.0006645304939,0.01329060988,0,2.295288326,0.0219295063,1.70917243,0.2006882092,0,0,0,3.963924396,3.223637426,0.5774769992,0.06512398841,0,0,0,0.06977570186,0,0,1.907867048,0,0,0,3.179778413,0.332265247,0.01528420136,0,0,0.0006645304939,4.558014658,2.977096613,0.216636941,0.1714488674,0.001329060988,0.02525215877,0,0,0,0,0.32296182,0.3010323138,0,0.5980774445,0,0.4093507843,0,0,5.960174,1.226058761,0,0,0,0,0,0,1.929132024,6.852638453,0,0.2472053437,0.03455558568,0,0.6313039692,2.03213425,0.3641627107,0,0,0,0,0,0,0.05847868347,0.4073571928,0,0,0,3.825702054,0,0.2458762828,0.2604959536,0,0.8000947147,2.988393631,2.941876497,0.04120089062,1.602183021,0.01528420136,0.1727779284,0,0,0,4.717501976,1.958371366,0.02724575025,0.001329060988,0,0,0,0,2.014191927,0.08971161668,2.04476033,0.002658121976,0.2292630204,0,0,0,0,1.794232334,0.2106561666,1.984288055,0.0219295063,0,0,0
ATREGGIES,SHORT,8,TAU_CETI_GEODE,0,1.189915906,3.446079602,0.0332552917,0.3969850447,0.4219265135,0.005196139328,0,0.01454919012,1.598332457,2.749796932,2.442185484,0.2608461943,0.03533374743,0,0.001039227866,2.057671174,0.09145205218,0,0,0,0,0,2.664580248,3.439844235,1.078718525,0,0,0,0.2057671174,0,0,1.91841464,0,0.5663791868,0.01558841798,3.072996799,0.0332552917,0.1787471929,0.9935018396,0.01039227866,0.001039227866,0.02909838024,5.037137465,2.431793206,0.08105977352,0,0,0,0.4385541593,0.02909838024,0,0.8791867743,0,13.44864781,0,3.029349228,3.301626929,1.208622008,0.1091189259,0,0,0,0,0.4240049692,0.069628267,0,0.9353050791,1.663803813,0.208884801,0.02078455731,0,0,0,0,0,0.07690286206,0.4260834249,0,0,0,0.7264202781,0.03429451957,3.480374122,0.193296383,0.01870610158,0,0,0,1.168092121,2.875543504,0.2961799417,1.790589612,0.1839433322,0,0,0,0,0,2.191731569,0.1964140666,3.527139376,0.02701992451,0.3803573988,0.003117683597,0,0.008313822925,0,2.554422094,0.03117683597,1.925689235,0.2005709781,0,0,0,4.295128769,3.513629414,0.6432820488,0.08209900139,0,0,0,0.09145205218,0,0,2.006749009,0,0,0,3.507394047,0.4001027283,0.01662764585,0,0,0,4.882292513,3.307862296,0.2483754599,0.2265516747,0.002078455731,0.01974532945,0,0,0,0,0.3803573988,0.3533374743,0,0.6276936308,0,0.4375149314,0,0,6.512841034,1.28552487,0,0,0,0,0,0,2.118985618,7.419047733,0,0.316964499,0.04364757036,0,0.711871088,2.28837976,0.3803573988,0,0,0,0,0,0,0.07586363419,0.4271226528,0,0,5.657556501,10.4795738,0,0.2670815615,0.2722777008,0,0.9082851546,3.249665536,3.196664915,0.05819676048,1.740706675,0.01454919012,0.1860217879,0,0,0,5.170158632,2.203163075,0.02701992451,0.002078455731,0,0,0,0,2.250967557,0.1184719767,2.300850495,0.003117683597,0.2618854221,0,0,0,0,1.96206221,0.208884801,2.22498686,0.02701992451,0,0,0
ATREGGIES,SHORT,8,SHIP_IN_A_BOTTLE,0,1.190662243,3.731501288,0.03797965687,0.4158772428,0.3854935173,0.003797965687,0,0.01519186275,1.690094731,2.685161741,2.569323787,0.243069804,0.03987863972,0,0.001898982844,2.066093334,0.1101410049,0,0,0,0,0,3.042170516,3.733400271,1.20205614,0,0,0,0.1804033701,0,0,2.005325883,0,0.6266643384,0.01519186275,3.330815908,0.03797965687,0.1709084559,1.069127341,0.01139389706,0.001898982844,0.03418169119,5.691251582,2.48386956,0.0740603309,0,0,0,0.5013314707,0.01519186275,0,0.8659361767,0,14.54810757,0,3.082049155,3.608067403,1.243833763,0.157615576,0,0,0,0,0.461452831,0.04937355394,0,0.9893700616,1.845811324,0.2259789584,0.02468677697,0,0,0,0,0,0.1177369363,0.4177762256,0,0,0,0.7842799144,0.01329287991,3.928995504,0.2202820099,0.02088881128,0,0,0.003797965687,1.314096128,3.17889728,0.3228270834,1.813528616,0.1974942157,0,0,0,0,0,2.381324486,0.1936962501,3.898611778,0.0303837255,0.4082813114,0.001898982844,0,0.01139389706,0,2.605404462,0.04177762256,2.054699437,0.20698913,0,0,0,4.553760859,3.775177893,0.7140175492,0.07026236522,0,0,0,0.08735321081,0,0,2.18383027,0,0,0,3.778975859,0.4139782599,0.01139389706,0,0,0,5.273475357,3.376391496,0.2772514952,0.2316759069,0.003797965687,0.02658575981,0,0,0,0,0.3532108089,0.3456148775,0,0.6570480639,0,0.4652507967,0,0,4.57464967,3.507421312,0,0,0,0,0,0,2.400314314,8.188414022,0,0.328524032,0.07026236522,0,0.7918758458,2.442091937,0.364604706,0,0,0,0,0,0,0.07785829659,0.4652507967,0,0,0,4.622124241,0,0.3171301349,0.2924433579,0,0.9570873532,3.651744008,3.378290479,0.03987863972,1.931265552,0.01329287991,0.1974942157,0,0,0,5.698847514,2.330051949,0.02658575981,0,0,0,0,0,2.413607194,0.1044440564,2.527546165,0.001898982844,0.2582616667,0,0,0,0,2.153446545,0.2601606496,2.314860086,0.01519186275,0,0,0
